"","idx","type","spl"
"98479",13004,"test",5
"98480",17286,"test",5
"98481",22124,"test",5
"98482",10553,"test",5
"98483",14210,"test",5
"98484",5664,"test",5
"98485",22149,"test",5
"98486",11394,"test",5
"98487",9425,"test",5
"98488",21327,"test",5
"98489",10840,"test",5
"98490",1206,"test",5
"98491",14770,"test",5
"98492",18132,"test",5
"98493",3874,"test",5
"98494",20593,"test",5
"98495",2043,"test",5
"98496",1751,"test",5
"98497",8234,"test",5
"98498",7291,"test",5
"98499",20173,"test",5
"98500",12255,"test",5
"98501",10469,"test",5
"98502",20169,"test",5
"98503",12147,"test",5
"98504",17557,"test",5
"98505",8213,"test",5
"98506",2950,"test",5
"98507",21996,"test",5
"98508",23416,"test",5
"98509",1232,"test",5
"98510",6679,"test",5
"98511",23195,"test",5
"98512",9235,"test",5
"98513",17237,"test",5
"98514",9303,"test",5
"98515",3326,"test",5
"98516",13097,"test",5
"98517",14867,"test",5
"98518",11065,"test",5
"98519",7570,"test",5
"98520",5248,"test",5
"98521",15579,"test",5
"98522",14731,"test",5
"98523",3465,"test",5
"98524",19723,"test",5
"98525",3266,"test",5
"98526",12383,"test",5
"98527",14358,"test",5
"98528",15080,"test",5
"98529",11814,"test",5
"98530",3030,"test",5
"98531",22384,"test",5
"98532",3711,"test",5
"98533",7579,"test",5
"98534",148,"test",5
"98535",17803,"test",5
"98536",10158,"test",5
"98537",4118,"test",5
"98538",9175,"test",5
"98539",12958,"test",5
"98540",14746,"test",5
"98541",4571,"test",5
"98542",2017,"test",5
"98543",19936,"test",5
"98544",4590,"test",5
"98545",6706,"test",5
"98546",6495,"test",5
"98547",1570,"test",5
"98548",22992,"test",5
"98549",23623,"test",5
"98550",6791,"test",5
"98551",3273,"test",5
"98552",13161,"test",5
"98553",15849,"test",5
"98554",20371,"test",5
"98555",4032,"test",5
"98556",18604,"test",5
"98557",2918,"test",5
"98558",5144,"test",5
"98559",12159,"test",5
"98560",4406,"test",5
"98561",15272,"test",5
"98562",11922,"test",5
"98563",3003,"test",5
"98564",19438,"test",5
"98565",5720,"test",5
"98566",774,"test",5
"98567",20800,"test",5
"98568",22591,"test",5
"98569",17047,"test",5
"98570",21558,"test",5
"98571",3639,"test",5
"98572",19435,"test",5
"98573",12405,"test",5
"98574",9582,"test",5
"98575",14844,"test",5
"98576",18912,"test",5
"98577",13822,"test",5
"98578",8399,"test",5
"98579",1728,"test",5
"98580",3536,"test",5
"98581",11128,"test",5
"98582",16591,"test",5
"98583",15486,"test",5
"98584",1885,"test",5
"98585",15615,"test",5
"98586",7303,"test",5
"98587",17096,"test",5
"98588",11709,"test",5
"98589",20875,"test",5
"98590",20412,"test",5
"98591",21962,"test",5
"98592",13530,"test",5
"98593",15624,"test",5
"98594",6585,"test",5
"98595",19820,"test",5
"98596",19186,"test",5
"98597",15957,"test",5
"98598",21531,"test",5
"98599",10431,"test",5
"98600",714,"test",5
"98601",14809,"test",5
"98602",2516,"test",5
"98603",14107,"test",5
"98604",14363,"test",5
"98605",15850,"test",5
"98606",5926,"test",5
"98607",10014,"test",5
"98608",4529,"test",5
"98609",4597,"test",5
"98610",15056,"test",5
"98611",16623,"test",5
"98612",20778,"test",5
"98613",12943,"test",5
"98614",2489,"test",5
"98615",1535,"test",5
"98616",11839,"test",5
"98617",16089,"test",5
"98618",17470,"test",5
"98619",22641,"test",5
"98620",17796,"test",5
"98621",17744,"test",5
"98622",3361,"test",5
"98623",20049,"test",5
"98624",5558,"test",5
"98625",20361,"test",5
"98626",23618,"test",5
"98627",14928,"test",5
"98628",9741,"test",5
"98629",10575,"test",5
"98630",20419,"test",5
"98631",20818,"test",5
"98632",8625,"test",5
"98633",3661,"test",5
"98634",8443,"test",5
"98635",2548,"test",5
"98636",1749,"test",5
"98637",18726,"test",5
"98638",11462,"test",5
"98639",19559,"test",5
"98640",9950,"test",5
"98641",6152,"test",5
"98642",5772,"test",5
"98643",8221,"test",5
"98644",7162,"test",5
"98645",11912,"test",5
"98646",9638,"test",5
"98647",6611,"test",5
"98648",14679,"test",5
"98649",9096,"test",5
"98650",11618,"test",5
"98651",1444,"test",5
"98652",12646,"test",5
"98653",2245,"test",5
"98654",2592,"test",5
"98655",254,"test",5
"98656",21627,"test",5
"98657",10583,"test",5
"98658",20018,"test",5
"98659",4863,"test",5
"98660",7853,"test",5
"98661",16278,"test",5
"98662",19554,"test",5
"98663",14211,"test",5
"98664",4549,"test",5
"98665",3543,"test",5
"98666",894,"test",5
"98667",5649,"test",5
"98668",20074,"test",5
"98669",12513,"test",5
"98670",10474,"test",5
"98671",19060,"test",5
"98672",7695,"test",5
"98673",4536,"test",5
"98674",4035,"test",5
"98675",3991,"test",5
"98676",12027,"test",5
"98677",9622,"test",5
"98678",12393,"test",5
"98679",2108,"test",5
"98680",16142,"test",5
"98681",10791,"test",5
"98682",10167,"test",5
"98683",14208,"test",5
"98684",12388,"test",5
"98685",9034,"test",5
"98686",13287,"test",5
"98687",16039,"test",5
"98688",19696,"test",5
"98689",22675,"test",5
"98690",13786,"test",5
"98691",1239,"test",5
"98692",21060,"test",5
"98693",20667,"test",5
"98694",1952,"test",5
"98695",18964,"test",5
"98696",2815,"test",5
"98697",4095,"test",5
"98698",17139,"test",5
"98699",18542,"test",5
"98700",21709,"test",5
"98701",1852,"test",5
"98702",5905,"test",5
"98703",7697,"test",5
"98704",17217,"test",5
"98705",9946,"test",5
"98706",22821,"test",5
"98707",65,"test",5
"98708",20862,"test",5
"98709",12171,"test",5
"98710",16169,"test",5
"98711",20659,"test",5
"98712",16359,"test",5
"98713",17072,"test",5
"98714",17849,"test",5
"98715",7749,"test",5
"98716",588,"test",5
"98717",9501,"test",5
"98718",20714,"test",5
"98719",6456,"test",5
"98720",2314,"test",5
"98721",10103,"test",5
"98722",11123,"test",5
"98723",23482,"test",5
"98724",13504,"test",5
"98725",11650,"test",5
"98726",19462,"test",5
"98727",15574,"test",5
"98728",747,"test",5
"98729",22290,"test",5
"98730",21454,"test",5
"98731",19309,"test",5
"98732",4959,"test",5
"98733",8261,"test",5
"98734",6609,"test",5
"98735",4574,"test",5
"98736",14251,"test",5
"98737",2869,"test",5
"98738",10585,"test",5
"98739",13168,"test",5
"98740",23153,"test",5
"98741",23662,"test",5
"98742",1963,"test",5
"98743",22013,"test",5
"98744",22041,"test",5
"98745",22314,"test",5
"98746",16777,"test",5
"98747",12428,"test",5
"98748",12402,"test",5
"98749",5319,"test",5
"98750",2773,"test",5
"98751",2197,"test",5
"98752",20826,"test",5
"98753",15040,"test",5
"98754",10617,"test",5
"98755",238,"test",5
"98756",4480,"test",5
"98757",12369,"test",5
"98758",397,"test",5
"98759",1307,"test",5
"98760",20957,"test",5
"98761",19996,"test",5
"98762",17402,"test",5
"98763",15865,"test",5
"98764",5781,"test",5
"98765",12507,"test",5
"98766",13538,"test",5
"98767",2546,"test",5
"98768",16499,"test",5
"98769",6214,"test",5
"98770",595,"test",5
"98771",18501,"test",5
"98772",1610,"test",5
"98773",6490,"test",5
"98774",1135,"test",5
"98775",10531,"test",5
"98776",984,"test",5
"98777",15629,"test",5
"98778",14801,"test",5
"98779",20801,"test",5
"98780",327,"test",5
"98781",21426,"test",5
"98782",16533,"test",5
"98783",2185,"test",5
"98784",18246,"test",5
"98785",623,"test",5
"98786",19784,"test",5
"98787",169,"test",5
"98788",19295,"test",5
"98789",15321,"test",5
"98790",21488,"test",5
"98791",1334,"test",5
"98792",8316,"test",5
"98793",23499,"test",5
"98794",9158,"test",5
"98795",20960,"test",5
"98796",20726,"test",5
"98797",8582,"test",5
"98798",6818,"test",5
"98799",9767,"test",5
"98800",11531,"test",5
"98801",7108,"test",5
"98802",9448,"test",5
"98803",16024,"test",5
"98804",1693,"test",5
"98805",2011,"test",5
"98806",23573,"test",5
"98807",17914,"test",5
"98808",4457,"test",5
"98809",19708,"test",5
"98810",4806,"test",5
"98811",4821,"test",5
"98812",10726,"test",5
"98813",8289,"test",5
"98814",3927,"test",5
"98815",341,"test",5
"98816",19963,"test",5
"98817",12595,"test",5
"98818",3408,"test",5
"98819",14030,"test",5
"98820",19894,"test",5
"98821",13577,"test",5
"98822",22284,"test",5
"98823",13478,"test",5
"98824",11061,"test",5
"98825",21662,"test",5
"98826",7384,"test",5
"98827",1742,"test",5
"98828",9581,"test",5
"98829",3820,"test",5
"98830",10454,"test",5
"98831",6630,"test",5
"98832",1758,"test",5
"98833",21197,"test",5
"98834",9932,"test",5
"98835",15397,"test",5
"98836",1670,"test",5
"98837",7787,"test",5
"98838",12191,"test",5
"98839",4179,"test",5
"98840",5242,"test",5
"98841",11390,"test",5
"98842",18509,"test",5
"98843",16227,"test",5
"98844",22164,"test",5
"98845",16904,"test",5
"98846",18719,"test",5
"98847",6225,"test",5
"98848",19599,"test",5
"98849",5869,"test",5
"98850",3754,"test",5
"98851",11388,"test",5
"98852",16830,"test",5
"98853",5768,"test",5
"98854",7826,"test",5
"98855",4916,"test",5
"98856",18226,"test",5
"98857",17893,"test",5
"98858",3467,"test",5
"98859",19879,"test",5
"98860",5127,"test",5
"98861",21435,"test",5
"98862",17346,"test",5
"98863",15881,"test",5
"98864",2789,"test",5
"98865",10578,"test",5
"98866",21939,"test",5
"98867",22949,"test",5
"98868",23378,"test",5
"98869",9817,"test",5
"98870",13798,"test",5
"98871",6890,"test",5
"98872",17694,"test",5
"98873",2541,"test",5
"98874",11133,"test",5
"98875",13445,"test",5
"98876",10936,"test",5
"98877",13261,"test",5
"98878",18236,"test",5
"98879",18187,"test",5
"98880",8329,"test",5
"98881",3124,"test",5
"98882",4534,"test",5
"98883",9065,"test",5
"98884",3117,"test",5
"98885",7953,"test",5
"98886",15220,"test",5
"98887",16853,"test",5
"98888",4444,"test",5
"98889",1556,"test",5
"98890",11623,"test",5
"98891",5536,"test",5
"98892",6950,"test",5
"98893",1845,"test",5
"98894",22698,"test",5
"98895",9800,"test",5
"98896",284,"test",5
"98897",4979,"test",5
"98898",10066,"test",5
"98899",2853,"test",5
"98900",22393,"test",5
"98901",15557,"test",5
"98902",23311,"test",5
"98903",23502,"test",5
"98904",22364,"test",5
"98905",20745,"test",5
"98906",14832,"test",5
"98907",8283,"test",5
"98908",10063,"test",5
"98909",9419,"test",5
"98910",12444,"test",5
"98911",18647,"test",5
"98912",15354,"test",5
"98913",3584,"test",5
"98914",16260,"test",5
"98915",15123,"test",5
"98916",16405,"test",5
"98917",17315,"test",5
"98918",96,"test",5
"98919",17467,"test",5
"98920",1939,"test",5
"98921",5180,"test",5
"98922",14069,"test",5
"98923",12973,"test",5
"98924",13695,"test",5
"98925",7997,"test",5
"98926",3925,"test",5
"98927",8557,"test",5
"98928",7026,"test",5
"98929",18165,"test",5
"98930",15950,"test",5
"98931",16718,"test",5
"98932",9381,"test",5
"98933",18155,"test",5
"98934",12879,"test",5
"98935",10650,"test",5
"98936",6109,"test",5
"98937",5866,"test",5
"98938",17008,"test",5
"98939",692,"test",5
"98940",20732,"test",5
"98941",8608,"test",5
"98942",20528,"test",5
"98943",8667,"test",5
"98944",12653,"test",5
"98945",4376,"test",5
"98946",4832,"test",5
"98947",7545,"test",5
"98948",4849,"test",5
"98949",21850,"test",5
"98950",5891,"test",5
"98951",5280,"test",5
"98952",2747,"test",5
"98953",2095,"test",5
"98954",16934,"test",5
"98955",4643,"test",5
"98956",22755,"test",5
"98957",9693,"test",5
"98958",20670,"test",5
"98959",2816,"test",5
"98960",13953,"test",5
"98961",15384,"test",5
"98962",3353,"test",5
"98963",7495,"test",5
"98964",15230,"test",5
"98965",9714,"test",5
"98966",64,"test",5
"98967",4274,"test",5
"98968",14273,"test",5
"98969",17460,"test",5
"98970",20258,"test",5
"98971",276,"test",5
"98972",18124,"test",5
"98973",861,"test",5
"98974",5161,"test",5
"98975",1628,"test",5
"98976",6163,"test",5
"98977",5978,"test",5
"98978",16928,"test",5
"98979",2126,"test",5
"98980",4020,"test",5
"98981",14419,"test",5
"98982",5450,"test",5
"98983",21552,"test",5
"98984",19971,"test",5
"98985",10816,"test",5
"98986",15451,"test",5
"98987",4776,"test",5
"98988",15165,"test",5
"98989",20720,"test",5
"98990",3111,"test",5
"98991",19808,"test",5
"98992",19255,"test",5
"98993",21367,"test",5
"98994",22704,"test",5
"98995",3388,"test",5
"98996",13060,"test",5
"98997",15405,"test",5
"98998",6469,"test",5
"98999",3950,"test",5
"99000",16520,"test",5
"99001",21428,"test",5
"99002",5215,"test",5
"99003",20335,"test",5
"99004",12325,"test",5
"99005",23597,"test",5
"99006",23197,"test",5
"99007",9712,"test",5
"99008",4175,"test",5
"99009",21095,"test",5
"99010",20819,"test",5
"99011",13889,"test",5
"99012",925,"test",5
"99013",18991,"test",5
"99014",2388,"test",5
"99015",19754,"test",5
"99016",18580,"test",5
"99017",10649,"test",5
"99018",9186,"test",5
"99019",4098,"test",5
"99020",12998,"test",5
"99021",9567,"test",5
"99022",10091,"test",5
"99023",2469,"test",5
"99024",20196,"test",5
"99025",12493,"test",5
"99026",6268,"test",5
"99027",6083,"test",5
"99028",21717,"test",5
"99029",14293,"test",5
"99030",3224,"test",5
"99031",19575,"test",5
"99032",14670,"test",5
"99033",23227,"test",5
"99034",18717,"test",5
"99035",17108,"test",5
"99036",6833,"test",5
"99037",11040,"test",5
"99038",3824,"test",5
"99039",21610,"test",5
"99040",21532,"test",5
"99041",7786,"test",5
"99042",5359,"test",5
"99043",7018,"test",5
"99044",3241,"test",5
"99045",18716,"test",5
"99046",12483,"test",5
"99047",9726,"test",5
"99048",18535,"test",5
"99049",20605,"test",5
"99050",13154,"test",5
"99051",2391,"test",5
"99052",2351,"test",5
"99053",8098,"test",5
"99054",22619,"test",5
"99055",9498,"test",5
"99056",10290,"test",5
"99057",13111,"test",5
"99058",18583,"test",5
"99059",5559,"test",5
"99060",15367,"test",5
"99061",7428,"test",5
"99062",9105,"test",5
"99063",995,"test",5
"99064",17214,"test",5
"99065",8171,"test",5
"99066",14645,"test",5
"99067",2484,"test",5
"99068",9075,"test",5
"99069",9418,"test",5
"99070",22541,"test",5
"99071",17424,"test",5
"99072",11635,"test",5
"99073",22387,"test",5
"99074",12662,"test",5
"99075",20352,"test",5
"99076",19498,"test",5
"99077",22183,"test",5
"99078",1368,"test",5
"99079",6401,"test",5
"99080",6255,"test",5
"99081",10632,"test",5
"99082",12313,"test",5
"99083",14072,"test",5
"99084",2119,"test",5
"99085",8222,"test",5
"99086",22226,"test",5
"99087",12868,"test",5
"99088",7798,"test",5
"99089",924,"test",5
"99090",7241,"test",5
"99091",5769,"test",5
"99092",15715,"test",5
"99093",8757,"test",5
"99094",16933,"test",5
"99095",16038,"test",5
"99096",13453,"test",5
"99097",13927,"test",5
"99098",11890,"test",5
"99099",13415,"test",5
"99100",1430,"test",5
"99101",7144,"test",5
"99102",13229,"test",5
"99103",9085,"test",5
"99104",15063,"test",5
"99105",20369,"test",5
"99106",6277,"test",5
"99107",6114,"test",5
"99108",9255,"test",5
"99109",3858,"test",5
"99110",13630,"test",5
"99111",15129,"test",5
"99112",7869,"test",5
"99113",5477,"test",5
"99114",11472,"test",5
"99115",2414,"test",5
"99116",12330,"test",5
"99117",15712,"test",5
"99118",21582,"test",5
"99119",4888,"test",5
"99120",7818,"test",5
"99121",8725,"test",5
"99122",10625,"test",5
"99123",19300,"test",5
"99124",7485,"test",5
"99125",19436,"test",5
"99126",15306,"test",5
"99127",21289,"test",5
"99128",6020,"test",5
"99129",13167,"test",5
"99130",12120,"test",5
"99131",20178,"test",5
"99132",12602,"test",5
"99133",3101,"test",5
"99134",8422,"test",5
"99135",9392,"test",5
"99136",18718,"test",5
"99137",10723,"test",5
"99138",5278,"test",5
"99139",22538,"test",5
"99140",7275,"test",5
"99141",2248,"test",5
"99142",23594,"test",5
"99143",22012,"test",5
"99144",1264,"test",5
"99145",14080,"test",5
"99146",10429,"test",5
"99147",21802,"test",5
"99148",1338,"test",5
"99149",21461,"test",5
"99150",1011,"test",5
"99151",444,"test",5
"99152",17229,"test",5
"99153",12064,"test",5
"99154",20810,"test",5
"99155",17220,"test",5
"99156",7350,"test",5
"99157",9057,"test",5
"99158",6608,"test",5
"99159",22881,"test",5
"99160",1302,"test",5
"99161",8307,"test",5
"99162",2426,"test",5
"99163",21374,"test",5
"99164",13642,"test",5
"99165",9516,"test",5
"99166",10592,"test",5
"99167",1267,"test",5
"99168",6069,"test",5
"99169",15203,"test",5
"99170",19171,"test",5
"99171",7760,"test",5
"99172",19705,"test",5
"99173",14953,"test",5
"99174",13220,"test",5
"99175",23432,"test",5
"99176",16270,"test",5
"99177",2930,"test",5
"99178",10287,"test",5
"99179",23354,"test",5
"99180",11238,"test",5
"99181",10392,"test",5
"99182",22707,"test",5
"99183",9896,"test",5
"99184",23615,"test",5
"99185",2601,"test",5
"99186",23427,"test",5
"99187",2347,"test",5
"99188",531,"test",5
"99189",10191,"test",5
"99190",11336,"test",5
"99191",4525,"test",5
"99192",13909,"test",5
"99193",10402,"test",5
"99194",20689,"test",5
"99195",14029,"test",5
"99196",19281,"test",5
"99197",971,"test",5
"99198",403,"test",5
"99199",11667,"test",5
"99200",3413,"test",5
"99201",1500,"test",5
"99202",16631,"test",5
"99203",12808,"test",5
"99204",11520,"test",5
"99205",19716,"test",5
"99206",21096,"test",5
"99207",14699,"test",5
"99208",7781,"test",5
"99209",13126,"test",5
"99210",21693,"test",5
"99211",23041,"test",5
"99212",5358,"test",5
"99213",2488,"test",5
"99214",21450,"test",5
"99215",23543,"test",5
"99216",4361,"test",5
"99217",20588,"test",5
"99218",4538,"test",5
"99219",9437,"test",5
"99220",825,"test",5
"99221",6400,"test",5
"99222",20308,"test",5
"99223",21605,"test",5
"99224",22657,"test",5
"99225",13352,"test",5
"99226",23353,"test",5
"99227",7822,"test",5
"99228",21101,"test",5
"99229",16577,"test",5
"99230",7460,"test",5
"99231",15676,"test",5
"99232",22138,"test",5
"99233",19120,"test",5
"99234",10417,"test",5
"99235",17804,"test",5
"99236",17777,"test",5
"99237",1317,"test",5
"99238",17840,"test",5
"99239",23003,"test",5
"99240",18447,"test",5
"99241",6150,"test",5
"99242",10231,"test",5
"99243",7958,"test",5
"99244",19552,"test",5
"99245",6500,"test",5
"99246",9752,"test",5
"99247",9802,"test",5
"99248",21865,"test",5
"99249",20613,"test",5
"99250",13922,"test",5
"99251",13984,"test",5
"99252",20578,"test",5
"99253",15669,"test",5
"99254",4539,"test",5
"99255",8181,"test",5
"99256",11280,"test",5
"99257",2909,"test",5
"99258",21317,"test",5
"99259",1465,"test",5
"99260",22595,"test",5
"99261",17270,"test",5
"99262",9674,"test",5
"99263",15249,"test",5
"99264",19939,"test",5
"99265",13418,"test",5
"99266",20008,"test",5
"99267",7943,"test",5
"99268",22082,"test",5
"99269",18319,"test",5
"99270",20848,"test",5
"99271",3781,"test",5
"99272",298,"test",5
"99273",15977,"test",5
"99274",9440,"test",5
"99275",16306,"test",5
"99276",16961,"test",5
"99277",23705,"test",5
"99278",14311,"test",5
"99279",13697,"test",5
"99280",3697,"test",5
"99281",16610,"test",5
"99282",13162,"test",5
"99283",18057,"test",5
"99284",14333,"test",5
"99285",4345,"test",5
"99286",15167,"test",5
"99287",16969,"test",5
"99288",15905,"test",5
"99289",4153,"test",5
"99290",23611,"test",5
"99291",14288,"test",5
"99292",9562,"test",5
"99293",11927,"test",5
"99294",5993,"test",5
"99295",5386,"test",5
"99296",697,"test",5
"99297",23702,"test",5
"99298",6527,"test",5
"99299",5140,"test",5
"99300",6319,"test",5
"99301",20394,"test",5
"99302",20851,"test",5
"99303",9754,"test",5
"99304",599,"test",5
"99305",14568,"test",5
"99306",22745,"test",5
"99307",10310,"test",5
